Title,Postcode,Size,Price,URL
*An der Schanze* Provisionsfreie 3-Zimmer Familienwohnung,1210,66 m²,€ 459.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-an-der-schanze-provisionsfreie-3-zimmer-familienwohnung-1505077451/
Provisionsfreie 3-Zimmer Erstbezugswohnung mit Blick ins Grüne - Ende 2026!,2026,67 m²,€ 435.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/provisionsfreie-3-zimmer-erstbezugswohnung-mit-blick-ins-gruene-ende-2026-1372398654/
*Ende 2026* Provisionsfreie 2-Zimmer Gartenwohnung mit Süd-West Ausrichtung!,2026,51 m²,€ 360.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-ende-2026-provisionsfreie-2-zimmer-gartenwohnung-mit-sued-west-ausrichtung-1647113611/
*An der Schanze* 2 Zimmer Wohnung mit 8qm Balkon,1210,48 m²,€ 315.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-an-der-schanze-2-zimmer-wohnung-mit-8qm-balkon-1169456342/
Provisionsfrei - Großzügige 3 Zimmer Wohnung mit 15 qm Freifläche!,1210,72 m²,€ 472.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/provisionsfrei-grosszuegige-3-zimmer-wohnung-mit-15-qm-freiflaeche-776201236/
*Bezugsbereit Ende 2026* Großzügige 2-Zimmer Wohnung mit Balkon unweit der Alten Donau!,2026,57 m²,€ 339.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-bezugsbereit-ende-2026-grosszuegige-2-zimmer-wohnung-mit-balkon-unweit-der-alten-donau-1759462818/
2026! Provisionsfreie 3 Zimmer Familienwohnung mit über 80qm Garten im 1. Obergeschoss!,2026,80 m²,€ 518.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/2026-provisionsfreie-3-zimmer-familienwohnung-mit-ueber-80qm-garten-im-1-obergeschoss-831164391/
*NEU* Entzückende 3-Zimmer Wohnung mit Terrasse in Essling,1220,54 m²,€ 335.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-neu-entzueckende-3-zimmer-wohnung-mit-terrasse-in-essling-774674562/
2026! Provisionsfreie 3 Zimmer Familienwohnung mit über 80qm Garten im 1. Obergeschoss!,2026,80 m²,€ 518.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/2026-provisionsfreie-3-zimmer-familienwohnung-mit-ueber-80qm-garten-im-1-obergeschoss-831164391/
*NEU* Entzückende 3-Zimmer Wohnung mit Terrasse in Essling,1220,54 m²,€ 335.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-neu-entzueckende-3-zimmer-wohnung-mit-terrasse-in-essling-774674562/
*NEU* Entzückende 2-Zimmer Wohnung mit Loggia in Essling,1220,37 m²,€ 230.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-neu-entzueckende-2-zimmer-wohnung-mit-loggia-in-essling-2012186480/
*NEU* Exklusive 2-Zimmer DG- Wohnung mit Terrasse in Essling!,1220,46 m²,€ 290.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-neu-exklusive-2-zimmer-dg-wohnung-mit-terrasse-in-essling-1613656388/
*NEU* Traumhafte 2-Zimmer Wohnung mit Loggia in Essling,1220,35 m²,€ 219.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-neu-traumhafte-2-zimmer-wohnung-mit-loggia-in-essling-1348881298/
*NEU* Exklusive 3-Zimmer Wohnung mit Balkon in Essling!,1220,57 m²,€ 355.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-neu-exklusive-3-zimmer-wohnung-mit-balkon-in-essling-1367175324/
*NEU* Entzückende 2-Zimmer Wohnung mit Balkon in Essling,1220,39 m²,€ 245.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-neu-entzueckende-2-zimmer-wohnung-mit-balkon-in-essling-1278757409/
*NEU* Traumhafte 2-Zimmer Wohnung mit Terrasse in Essling,1220,36 m²,€ 220.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-neu-traumhafte-2-zimmer-wohnung-mit-terrasse-in-essling-1766334487/
*NEU* Charmante 3-Zimmer Wohnung mit Terrasse in Essling,1220,56 m²,€ 345.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-neu-charmante-3-zimmer-wohnung-mit-terrasse-in-essling-909518252/
**Bestlage im Botschaftsviertel und neben Arenbergpark** Absolute Hof-Ruhelage mit Blick ins Grüne + Frisch renoviert + Traumhaft schönes Altbauhaus + Klassische Altbauwohnung,1030,64 m²,€ 636.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-bestlage-im-botschaftsviertel-und-neben-arenbergpark-absolute-hof-ruhelage-mit-blick-ins-gruene-frisch-renoviert-traumhaft-schoenes-altbauhaus-klassische-altbauwohnung-1778511117/
++FonteFlats++ Hochwertiger 3-Zimmer Neubau-ERSTBEZUG mit Balkon!,1100,94 m²,€ 619.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/-fonteflats-hochwertiger-3-zimmer-neubau-erstbezug-mit-balkon-1505124536/
++FonteFlats++ Hochwertiger 3-Zimmer Neubau-ERSTBEZUG mit Balkon!,1100,98 m²,€ 649.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/-fonteflats-hochwertiger-3-zimmer-neubau-erstbezug-mit-balkon-788848551/
*Ende 2026* Provisionsfreie 2-Zimmer Gartenwohnung mit Süd-West Ausrichtung!,2026,51 m²,€ 360.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-ende-2026-provisionsfreie-2-zimmer-gartenwohnung-mit-sued-west-ausrichtung-1642369835/
*Ende 2026* Provisionsfreie 3-Zimmer Gartenwohnung mit 80qm Freifläche!,2026,58 m²,€ 399.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-ende-2026-provisionsfreie-3-zimmer-gartenwohnung-mit-80qm-freiflaeche-1391189712/
*Ende 2026* Provisionsfreie 3-Zimmer Wohnung unweit der Alten Donau!,2026,65 m²,€ 425.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-ende-2026-provisionsfreie-3-zimmer-wohnung-unweit-der-alten-donau-1799451544/
Luxus Penthouse auf zwei Stockwerken mit großer Dachterrasse,1220,167 m²,€ 1.250.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/luxus-penthouse-auf-zwei-stockwerken-mit-grosser-dachterrasse-1019755880/
HERBSTAKTION! Ihre Suche hat ein Ende... Clever und nachhaltig investieren! Perfekt aufgeteilte 4-Zimmer Wohnung mit Riesenterrasse! Erdwärme + Ruhelage + Tiefgarage + Ideale Ost-West Ausrichtung!,1230,108 m²,€ 627.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/herbstaktion-ihre-suche-hat-ein-ende-clever-und-nachhaltig-investieren-perfekt-aufgeteilte-4-zimmer-wohnung-mit-riesenterrasse-erdwaerme-ruhelage-tiefgarage-ideale-ost-west-ausrichtung-1115665579/
Hier ist Ihr 3 Zimmer Wohntraum mit Balkon und neuer Küche! Leistbarer Luxus in begehrter Lage,1100,68 m²,€ 349.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/hier-ist-ihr-3-zimmer-wohntraum-mit-balkon-und-neuer-kueche-leistbarer-luxus-in-begehrter-lage-1564291963/
LUXURY Design-Residenz // Hochwertige Designer-Innenausstattung 128 m² + Terrasse in bester Lage des 19. Bezirks,1190,128 m²,€ 1.199.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/luxury-design-residenz-hochwertige-designer-innenausstattung-128-m-terrasse-in-bester-lage-des-19-bezirks-2039187362/
"Zentrale 3-Zimmer-Wohnung beim Südtiroler Platz I Derzeit vermietet bis 2026 I Ca. 3,1 % Rendite",2026,80 m²,€ 399.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/zentrale-3-zimmer-wohnung-beim-suedtiroler-platz-i-derzeit-vermietet-bis-2026-i-ca-3-1-rendite-1192866032/
*Ende 2026* Provisionsfreie 2-Zimmer im 4. Stock!,2026,46 m²,€ 307.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-ende-2026-provisionsfreie-2-zimmer-im-4-stock-868189177/
*Ende 2026* Provisionsfreie 2-Zimmer unweit der Alten Donau!,2026,41 m²,€ 290.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-ende-2026-provisionsfreie-2-zimmer-unweit-der-alten-donau-2121444325/
*Ende 2026* Provisionsfreie 3-Zimmer Wohnung unweit der Alten Donau!,2026,63 m²,€ 418.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-ende-2026-provisionsfreie-3-zimmer-wohnung-unweit-der-alten-donau-886155829/
Unweit des Donauzentrums und der Alten Donau!,1210,74 m²,€ 479.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/unweit-des-donauzentrums-und-der-alten-donau-1138901827/
Ende 2026 - Provisionsfreie Dachgeschosswohnung im 9. Stock mit rund 60 qm Freifläche und freiem Blick!,2026,98 m²,€ 809.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/ende-2026-provisionsfreie-dachgeschosswohnung-im-9-stock-mit-rund-60-qm-freiflaeche-und-freiem-blick-1427290337/
Ende 2026 - Provisionsfreie Dachgeschosswohnung im 9. Stock mit rund 86 qm Dachterrasse/Garten!,2026,96 m²,€ 865.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/ende-2026-provisionsfreie-dachgeschosswohnung-im-9-stock-mit-rund-86-qm-dachterrasse-garten-916435078/
Zwei Zimmer Wohnung am Uhlplatz - PRIVAT,1080,65 m²,€ 395.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1080-josefstadt/zwei-zimmer-wohnung-am-uhlplatz-privat-1890958504/
"""Das Hirschfeld"" Erstbezüge mit Außenflächen-nachhaltiges Wohnen am Rande der Stadt!",1210,66 m²,€ 425.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-das-hirschfeld-erstbezuege-mit-aussenflaechen-nachhaltiges-wohnen-am-rande-der-stadt-1038892784/
"1030 Mohsgasse: WG-taugliche, solide und ruhige, sonnige, zentrale 3 Zimmer-Neubauwhg, 80m2",1030,80 m²,€ 369.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/1030-mohsgasse-wg-taugliche-solide-und-ruhige-sonnige-zentrale-3-zimmer-neubauwhg-80m2-1301278694/
"""Das Hirschfeld"" Erstbezüge mit Außenflächen-nachhaltiges Wohnen am Rande der Stadt!",1210,46 m²,€ 285.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-das-hirschfeld-erstbezuege-mit-aussenflaechen-nachhaltiges-wohnen-am-rande-der-stadt-1771411578/
"1030 Mohsgasse: WG-taugliche, solide und ruhige, sonnige, zentrale 3 Zimmer-Neubauwhg, 80m2",1030,80 m²,€ 369.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/1030-mohsgasse-wg-taugliche-solide-und-ruhige-sonnige-zentrale-3-zimmer-neubauwhg-80m2-1301278694/
"""Das Hirschfeld"" Erstbezüge mit Außenflächen-nachhaltiges Wohnen am Rande der Stadt!",1210,46 m²,€ 285.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-das-hirschfeld-erstbezuege-mit-aussenflaechen-nachhaltiges-wohnen-am-rande-der-stadt-1771411578/
IN DEN STARTLÖCHERN - Neues Lebensgefühl - Edle Terrassenwohnung in sehr begehrter Lage,1070,95 m²,€ 995.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/in-den-startloechern-neues-lebensgefuehl-edle-terrassenwohnung-in-sehr-begehrter-lage-1082971356/
Ideal aufgeteilte & befristet vermietete 2-Zimmer-Wohnung,1100,58 m²,€ 179.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/ideal-aufgeteilte-befristet-vermietete-2-zimmer-wohnung-1548736415/
ANLEGER AUFGEPASST - SEHR HOHE RENDITE!,1100,55 m²,€ 229.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/anleger-aufgepasst-sehr-hohe-rendite-2090737221/
RENDITE-HIT - DIREKT BEIM HUMBOLDTPARK,1100,71 m²,,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/rendite-hit-direkt-beim-humboldtpark-1587663393/
RENDITE-HIT - DIREKT BEI U-BAHNSTADTION!,1100,51 m²,€ 229.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/rendite-hit-direkt-bei-u-bahnstadtion-1904398080/
1100 Wien - Hardtmuthgasse - geräumige Wohnung in ruhiger Lage,1100,70 m²,€ 225.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/1100-wien-hardtmuthgasse-geraeumige-wohnung-in-ruhiger-lage-1157700862/
Alte Donau! Traumhafte 2-Zimmer Wohnung mit Terrasse,1220,68 m²,€ 379.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/alte-donau-traumhafte-2-zimmer-wohnung-mit-terrasse-1701774760/
++FonteFlats++ Hochwertiger 4-Zimmer Neubau-ERSTBEZUG mit toller Terrasse!,1100,103 m²,€ 629.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/-fonteflats-hochwertiger-4-zimmer-neubau-erstbezug-mit-toller-terrasse-1154898833/
"""Das Hirschfeld"" Erstbezüge mit Außenflächen-nachhaltiges Wohnen am Rande der Stadt!",1210,46 m²,€ 280.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-das-hirschfeld-erstbezuege-mit-aussenflaechen-nachhaltiges-wohnen-am-rande-der-stadt-1763584178/
"""Das Hirschfeld"" Erstbezüge mit Außenflächen-nachhaltiges Wohnen am Rande der Stadt!",1210,66 m²,€ 415.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-das-hirschfeld-erstbezuege-mit-aussenflaechen-nachhaltiges-wohnen-am-rande-der-stadt-801959976/
"++AIRBNB++ 2-Zimmer Neubauwohnung mit viel Potenzial, Kurzzeitvermietung lt. WEV erlaubt!",1100,61 m²,€ 198.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/-airbnb-2-zimmer-neubauwohnung-mit-viel-potenzial-kurzzeitvermietung-lt-wev-erlaubt-1950164519/
"""Das Hirschfeld"" Erstbezüge mit Außenflächen-nachhaltiges Wohnen am Rande der Stadt!",1210,77 m²,€ 480.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-das-hirschfeld-erstbezuege-mit-aussenflaechen-nachhaltiges-wohnen-am-rande-der-stadt-822264208/
September 2024! Kernsanierte 3-Zimmer Altbauwohnung mit hofseitigem rund 22 qm großem Balkon!,2024,59 m²,€ 421.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/september-2024-kernsanierte-3-zimmer-altbauwohnung-mit-hofseitigem-rund-22-qm-grossem-balkon-1215392455/
Beziehbar September 2024! Neue Maisonette-Dachgeschosswohnung im aufgestocktem Stilaltbau!,2024,124 m²,€ 919.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/beziehbar-september-2024-neue-maisonette-dachgeschosswohnung-im-aufgestocktem-stilaltbau-2110544251/
September 2024! Grundsanierte 3-Zimmer Altbauwohnung mit 22 qm Balkon!,2024,59 m²,€ 461.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/september-2024-grundsanierte-3-zimmer-altbauwohnung-mit-22-qm-balkon-1898550829/
"CHARMANTE 3 ZIMMER WOHNUNG ZWISCHEN MEIDLINGER MARKT UND SCHLOSSPARK SCHÖNBRUNN,",1120,85 m²,€ 359.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1120-meidling/charmante-3-zimmer-wohnung-zwischen-meidlinger-markt-und-schlosspark-schoenbrunn-981351880/
"""Das Hirschfeld"" Erstbezüge mit Außenflächen-nachhaltiges Wohnen am Rande der Stadt!",1210,66 m²,€ 430.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-das-hirschfeld-erstbezuege-mit-aussenflaechen-nachhaltiges-wohnen-am-rande-der-stadt-1575053688/
Altbauwohnung mit Balkonen - U1 Taubstummengasse,1040,140 m²,€ 1.650.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/altbauwohnung-mit-balkonen-u1-taubstummengasse-1805276729/
Ihr Wohntraum in zentralster Lage zum sofortigen Einzug! Keine Provision.,1100,53 m²,€ 320.800,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/ihr-wohntraum-in-zentralster-lage-zum-sofortigen-einzug-keine-provision-1747841012/
Leo am Teich - Ihr Wohntraum am Wasser - Provisionsfrei. - WOHNTRAUM,1220,50 m²,"€ 284.451,38",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/leo-am-teich-ihr-wohntraum-am-wasser-provisionsfrei-wohntraum-1536494842/
Leo am Teich - Ihr Wohntraum am Wasser - Provisionsfrei. - WOHNTRAUM,1220,53 m²,"€ 293.950,46",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/leo-am-teich-ihr-wohntraum-am-wasser-provisionsfrei-wohntraum-1873351580/
Leo am Teich - Ihr Wohntraum am Wasser - Provisionsfrei - JETZT ANFRAGEN,1220,57 m²,"€ 279.950,79",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/leo-am-teich-ihr-wohntraum-am-wasser-provisionsfrei-jetzt-anfragen-1910375744/
Leo am Teich - Ihr Wohntraum am Wasser - Provisionsfrei. - WOHNTRAUM,1220,66 m²,"€ 359.919,72",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/leo-am-teich-ihr-wohntraum-am-wasser-provisionsfrei-wohntraum-1491560996/
BEZAUBERNDE ALTBAUWOHNUNG IN 1020 WIEN - BEFRISTETE VERMIETUNG BIS 30.06.2025 - PERFEKTE INFRASTRUKTUR. - WOHNTRAUM,1020,70 m²,"€ 335.000,13",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/bezaubernde-altbauwohnung-in-1020-wien-befristete-vermietung-bis-30-06-2025-perfekte-infrastruktur-wohntraum-1569016455/
Leo am Teich - Ihr Wohntraum am Wasser - Provisionsfrei - JETZT ANFRAGEN,1220,55 m²,"€ 296.795,61",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/leo-am-teich-ihr-wohntraum-am-wasser-provisionsfrei-jetzt-anfragen-1844304138/
Leo am Teich - Ihr Wohntraum am Wasser - Provisionsfrei - JETZT ANFRAGEN,1220,53 m²,"€ 298.750,09",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/leo-am-teich-ihr-wohntraum-am-wasser-provisionsfrei-jetzt-anfragen-930217586/
Leo am Teich - Ihr Wohntraum am Wasser - Provisionsfrei. - WOHNTRAUM,1220,60 m²,"€ 298.850,55",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/leo-am-teich-ihr-wohntraum-am-wasser-provisionsfrei-wohntraum-2067109153/
Leo am Teich - Ihr Wohntraum am Wasser - Provisionsfrei! - JETZT ZUSCHLAGEN,1220,62 m²,"€ 309.835,39",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/leo-am-teich-ihr-wohntraum-am-wasser-provisionsfrei-jetzt-zuschlagen-1553656483/
Neu am Markt ! Erstbezug nach hochwertiger Komplettsanierung + Einzigartige 3 Zimmer Gartenwohnung in den ruhigen Innenhof + sofort beziehbar - JETZT ANFRAGEN,1100,96 m²,"€ 565.000,98",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/neu-am-markt-erstbezug-nach-hochwertiger-komplettsanierung-einzigartige-3-zimmer-gartenwohnung-in-den-ruhigen-innenhof-sofort-beziehbar-jetzt-anfragen-998793878/
"Gotthelf Living - Erstbezug, Klimaanlage und Premium Ausstattung mit großem Balkon bei der U2 Aspernstraße - PROVISIONSFREI - JETZT ANFRAGEN",1220,50 m²,"€ 438.900,62",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/gotthelf-living-erstbezug-klimaanlage-und-premium-ausstattung-mit-grossem-balkon-bei-der-u2-aspernstrasse-provisionsfrei-jetzt-anfragen-1230986180/
Ihr neues Zuhause in Top-Lage - AKTION GRATIS Küchenpaket mit Geräten inklusive - Jetzt zuschlagen - PROVISIONSFREI - JETZT ANFRAGEN,1220,85 m²,"€ 529.000,46",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/ihr-neues-zuhause-in-top-lage-aktion-gratis-kuechenpaket-mit-geraeten-inklusive-jetzt-zuschlagen-provisionsfrei-jetzt-anfragen-848959668/
TRAUMHAFTES EIGENHEIM IM 22. BEZIRK - Gratis Küchenpaket mit Geräten inklusive - NÄHE U1-KAGRAN - JETZT ANFRAGEN,1220,51 m²,"€ 329.000,15",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/traumhaftes-eigenheim-im-22-bezirk-gratis-kuechenpaket-mit-geraeten-inklusive-naehe-u1-kagran-jetzt-anfragen-2123357703/
EINMALIGE CHANCE - Eigengrund direkt bei der Alten Donau mit Donaublick - DG-Traum mit 6 Terrassen und Tiefgarage. - WOHNTRAUM,1220,112 m²,"€ 899.000,84",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/einmalige-chance-eigengrund-direkt-bei-der-alten-donau-mit-donaublick-dg-traum-mit-6-terrassen-und-tiefgarage-wohntraum-788142286/
ERFÜLLEN SIE SICH IHREN WOHNTRAUM IN TOP LAGE - AKTION GRATIS Küchenpaket mit Geräten inklusive! - JETZT ZUSCHLAGEN,1220,78 m²,"€ 459.000,18",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/erfuellen-sie-sich-ihren-wohntraum-in-top-lage-aktion-gratis-kuechenpaket-mit-geraeten-inklusive-jetzt-zuschlagen-782471236/
Die Wohnung der Superlative - Atemberaubender Weitblick mit großer Süd-Ost-Terrasse direkt beim Donauzentrum und U1 - Baurecht. - WOHNTRAUM,1220,112 m²,"€ 699.900,35",https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/die-wohnung-der-superlative-atemberaubender-weitblick-mit-grosser-sued-ost-terrasse-direkt-beim-donauzentrum-und-u1-baurecht-wohntraum-1202249503/
